0.90275,0.8667,-0.32428,7
0.0084878,0.87362,0.94494,4
0.10749,-0.11294,0.92048,2
1.274,0.94981,-0.054518,7
-0.17305,1.0747,0.094493,3
0.94165,0.87737,-0.15336,7
-0.070603,0.004153,0.69168,2
1.1425,-0.1667,0.68067,6
0.955,0.75768,0.94588,8
1.1256,0.59505,0.87251,8
1.2217,1.2692,0.94758,8
0.11796,0.779,-0.043598,3
0.59516,1.1941,0.77859,8
-0.00051853,-0.08208,0.97284,2
0.11353,-0.31058,0.18145,1
0.11858,1.1872,-0.133,3
1.1197,0.086539,1.0342,6
0.12186,0.46113,-0.015669,3
-0.44254,1.2792,-0.063751,3
-0.095085,0.16711,-0.094396,1
1.1654,1.3112,0.75857,8
1.1966,0.46558,-0.37424,7
0.97507,0.15573,0.9794,6
1.0917,-0.25214,0.076558,5
0.76311,0.20551,-0.0078189,5
1.2123,0.87056,1.3168,8
1.3093,-0.19783,0.20031,5
0.54713,-0.065836,1.0532,6
0.13871,1.1038,1.2751,4
-0.011124,0.88674,0.11678,3
0.96456,0.024875,-0.066733,5
0.058001,0.73586,-0.23701,3
0.033914,-0.11259,-0.1717,1
1.5071,1.0962,-0.36327,7
1.0426,1.1885,1.5372,8
-0.078676,0.38625,1.0682,2
0.97804,-0.046307,0.22978,5
-0.14902,-0.15557,1.322,2
0.5356,0.060855,0.27408,1
1.0734,0.28152,1.3212,6
0.9339,-0.28607,-0.056237,5
1.2447,-0.12353,1.2338,6
-0.16771,1.0718,0.98078,4
-0.05548,-0.049893,0.040966,1
1.0571,1.2596,0.15774,7
1.0191,0.11623,1.196,6
-0.28996,-0.36547,-0.37126,1
1.2058,-0.010848,-0.13907,5
0.049693,1.1973,0.0027734,3
0.89856,0.093054,1.2403,6
0.084625,0.1732,1.5513,2
-0.074885,1.1126,0.82586,4
0.73367,0.92353,1.1174,8
0.10901,1.1676,0.2969,3
0.80783,0.046805,0.97874,6
-0.507,0.033083,1.2601,2
1.0594,1.0619,1.3085,8
0.10787,1.3043,-0.058142,3
-0.14799,-0.29484,1.0219,2
1.1183,-0.25435,1.0813,6
0.045674,-0.046591,0.17863,1
0.19152,1.2947,0.99091,4
1.206,1.3879,1.5099,8
0.92272,-0.36635,-0.018253,5
0.97185,1.1364,1.0761,8
-0.089877,0.69328,0.80315,4
0.17933,0.00060232,-0.68022,1
0.89753,0.72127,0.98169,8
0.9403,0.054389,0.87412,6
1.0109,1.281,0.048201,7
1.0494,-0.054258,1.0035,6
0.13871,1.0078,-0.032737,3
-0.17824,0.0068988,1.3578,2
0.78645,0.021919,0.58317,6
0.12001,0.23667,1.0951,2
0.50038,-0.056765,0.21512,5
0.045885,-0.30125,0.019179,1
0.12404,0.37543,0.032547,1
0.98088,1.1668,1.1657,8
0.23997,0.84988,0.78586,4
-0.14066,0.89301,1.1026,4
-0.23367,1.3522,1.0796,4
0.31911,0.75563,-0.15301,3
0.79731,0.017806,0.30581,5
0.84413,0.76592,0.0070577,7
0.20109,0.18905,0.88686,2
-0.071531,0.9823,0.85472,4
-0.062062,-0.40715,0.95538,2
1.0721,0.23371,0.070929,5
1.3494,1.2403,0.10111,7
0.22782,1.3019,0.92168,4
0.95036,-0.38471,1.1422,6
0.78565,1.3086,-0.025177,7
1.0136,-0.40229,0.32845,5
0.334,0.90802,0.66823,4
0.95981,-0.34066,0.91217,6
0.73907,-0.2212,0.57612,6
0.70378,-0.020015,-0.19949,5
0.14269,-0.42082,0.85227,2
1.2295,1.2567,1.0573,8
-0.054364,0.14089,-0.1768,1
0.93291,0.88005,-0.1012,7
-0.2124,0.31575,-0.13119,1
1.2687,0.93984,0.10219,7
0.019449,-0.16542,1.2643,2
0.95451,1.2278,-0.22504,7
0.050206,0.38808,1.1293,2
0.22882,0.78533,1.0482,4
0.95311,0.7739,0.9185,8
-0.12227,-0.10593,0.15874,1
-0.047089,1.1059,0.94304,4
-0.013361,-0.10365,1.0604,2
1.1092,0.28486,0.12691,5
0.81121,1.2115,0.89788,8
1.2487,-0.061381,0.94319,6
-0.55814,-0.055082,-0.032165,1
1.1293,0.027923,-0.036385,5
-0.1495,0.70892,-0.353,3
1.2785,0.61764,1.4043,8
1.2126,-0.24955,-0.19619,5
-0.27927,-0.02034,-0.018728,1
0.24251,1.4641,1.1981,4
1.0452,-0.06896,0.0156,5
1.1284,-0.60517,1.0519,6
-0.32924,-0.051322,1.0444,2
1.0294,0.67678,0.038911,7
0.93374,1.2222,0.62532,8
-0.045754,0.085038,0.21677,1
1.0088,-0.0081909,0.1725,5
-0.12225,0.058703,1.0432,2
1.1261,0.23695,0.144,5
0.84415,1.3172,1.1262,8
0.96727,-0.19331,-0.0043239,5
0.68242,-0.19196,-0.040094,5
0.88091,0.63319,-0.38663,7
-0.08013,-0.090637,1.0741,2
0.38831,0.096228,-0.22486,1
0.67103,0.071122,0.52798,5
0.057156,0.0032786,1.1216,2
1.1339,1.0351,0.072903,7
-0.35145,0.50181,-0.028464,1
0.33528,-0.078512,-0.36886,1
-0.022443,-0.18293,-0.16844,1
1.3142,1.097,0.30694,7
0.021621,-0.064034,1.4916,2
-0.49516,1.1209,-0.045493,3
0.34363,0.96921,1.0139,4
1.1584,0.31465,1.1977,6
1.1187,1.5614,0.11418,7
0.12092,-0.50924,0.80014,2
0.87851,1.1464,0.99127,8
0.76951,1.233,-0.17732,7
0.0094053,0.062191,0.40504,1
1.0278,-0.31183,0.62587,6
1.245,0.096403,0.09147,5
0.77802,0.82218,1.0474,8
-0.067628,1.1562,0.25967,3
1.1839,1.0328,0.046986,7
0.0038902,-0.28419,0.86215,2
0.75778,1.0583,-0.1747,7
1.1693,1.1428,0.27488,7
0.42465,-0.17934,0.9017,2
1.2531,0.055607,0.026517,5
0.085325,0.84771,0.90668,4
0.88432,0.14168,0.95989,6
0.89063,0.17353,0.14387,5
0.4432,0.65569,0.12237,3
1.3157,1.1432,1.2019,8
0.94729,0.95066,0.099309,7
0.7663,0.046637,1.1043,6
-0.17279,0.93418,1.3356,4
-0.22172,1.0798,1.4009,4
0.84658,1.2628,-0.073893,7
1.1864,0.87592,1.1965,8
-0.33601,-0.01137,0.14577,1
0.064405,0.89278,1.0178,4
1.4838,0.21709,-0.18024,5
-0.020293,-0.36864,0.54092,2
0.18571,-0.14813,0.13909,1
0.0024608,-0.18322,-0.070652,1
-0.018811,0.32232,0.67834,2
1.3338,1.1738,0.90925,8
0.0062826,0.44025,-0.16753,3
-0.18976,0.21278,1.1843,2
0.95654,1.3579,-0.21389,7
1.4013,1.0849,-0.22801,7
1.1671,-0.093391,-0.4698,5
0.26007,0.84154,0.86506,4
1.5146,-0.25705,0.03035,5
1.0111,0.8643,0.97525,8
0.66396,0.44407,0.23232,5
0.047843,0.35509,0.93683,2
-0.11147,0.86437,1.06,4
0.67337,0.0015881,1.1579,6
0.9889,1.0151,0.91044,8
0.90187,1.0587,1.1211,8
0.065969,0.15351,-0.182,1
-0.2061,0.95908,1.2635,4
1.1891,-0.16323,-0.19403,5
0.87465,-0.16405,1.1415,6
-0.064505,0.51397,0.87242,2
1.0108,-0.017885,0.96123,6
-0.10264,-0.15293,1.0943,2
0.37134,1.2046,0.71909,4
1.1681,-0.159,0.19071,5
1.0885,0.95476,0.98979,8
-0.41393,1.2173,1.0163,4
0.86086,0.83057,1.0782,8
1.2337,1.2628,0.055852,7
0.70311,0.076136,1.1179,6
1.1087,-0.0097504,1.0144,6
0.22695,-0.045274,0.99616,2
-0.10539,0.81987,0.058711,3
0.29509,0.13531,0.84656,2
0.9912,1.214,-0.13782,7
-0.015336,-0.099457,0.89252,2
0.37645,0.88529,-0.20205,3
0.15176,-0.16322,0.77892,2
0.86501,0.88643,0.0023282,7
0.0047469,0.12932,0.70799,2
0.95482,-0.59488,1.3844,6
1.228,-0.16424,-0.6767,5
0.8752,1.0661,-0.4993,7
-0.17613,1.3524,0.99403,4
-0.4305,0.09878,0.060552,1
0.49479,0.76562,0.99895,8
-0.44137,0.94329,0.75324,4
0.72526,0.86763,0.091786,7
0.85282,1.204,0.018455,7
0.082374,1.1499,1.0602,4
-0.012463,1.0272,0.87186,4
0.73868,1.1076,1.1876,8
0.17839,-0.05474,0.72235,2
0.87043,-0.069087,0.74221,6
0.21723,-0.10531,0.84944,2
0.95993,1.0508,0.83235,8
-0.41497,1.1884,-0.13428,3
1.0618,1.1402,0.11302,7
0.83793,0.35908,0.37334,5
-0.41746,0.97123,0.12821,3
1.1278,0.06164,0.071407,5
0.79511,1.242,-0.20619,7
0.64389,0.076311,1.2037,6
0.89114,0.91622,-0.082985,7
-0.088336,-0.24512,0.18721,1
0.41533,0.93696,0.050752,3
-0.15343,1.1041,1.0356,4
1.0067,1.0574,0.92153,8
1.1434,0.12508,-0.0012306,5
0.4264,1.261,1.0243,4
-0.051178,1.0121,0.017663,3
0.89562,0.88597,0.15087,7
0.19681,0.89572,1.08,4
1.1297,-0.071475,1.092,6
0.031305,0.10754,0.36866,2
-0.048488,-0.044698,0.21213,1
0.83126,1.0455,1.201,8
0.81256,0.88657,1.0996,8
0.8615,-0.18123,0.75842,6
0.025543,0.87353,0.90224,4
-0.11486,1.1656,0.89825,4
0.8619,1.0477,1.16,8
0.015037,0.95516,1.0782,4
-0.044943,1.6148,1.2183,4
1.0505,0.0074913,0.7634,6
0.83211,1.01,1.1086,8
0.12735,0.20014,0.92585,2
-0.33706,0.27141,1.0655,2
0.070861,1.106,0.65391,4
0.23836,0.14857,-0.14103,1
-0.25391,-0.22134,1.096,2
0.79085,0.39922,0.48986,6
0.88609,1.0233,0.78735,8
0.13415,-0.059775,0.89472,2
0.91445,0.096618,1.2365,6
0.92133,0.88114,0.062479,7
1.0761,0.21542,0.61505,6
0.80091,1.0258,0.14653,7
0.94828,0.97183,-0.0039749,7
-0.28989,0.12161,1.1186,2
0.3723,-0.1781,0.92772,2
0.097438,1.1873,-0.14738,3
1.3039,0.066677,0.33299,5
1.3168,0.94339,0.2035,7
0.63296,0.20757,0.56906,6
0.8806,0.99072,0.75306,8
-0.18524,-0.13804,1.4269,2
0.93281,0.79894,-0.17489,7
0.72653,0.20448,1.1578,6
-0.20507,1.1083,0.87687,4
1.2631,-0.36702,0.90619,6
0.81131,0.025126,-0.19064,5
1.1341,0.18967,0.80839,6
1.0363,0.71423,-0.028051,7
0.91476,0.99041,1.0801,8
-0.17167,0.21306,0.034284,1
0.84826,1.2166,-0.25577,7
0.6837,0.091411,0.85307,6
0.7512,0.092335,1.007,6
-0.16361,0.9485,-0.086243,3
-0.21734,0.57618,1.0483,4
0.051772,0.94081,1.0276,4
0.30956,1.4903,-0.010261,3
-0.14073,1.1257,1.3465,4
0.98367,0.96629,0.4754,8
-0.213,0.66935,1.1013,4
0.89895,1.1373,0.64271,8
0.99528,0.93975,-0.076076,7
0.40924,0.12762,-0.012651,1
0.72124,-0.0048565,0.98907,6
0.89946,0.16709,-0.138,5
1.3092,0.051552,-0.18133,5
0.023039,1.1511,1.0289,4
0.86503,-0.20225,0.9389,6
0.27599,1.3157,0.41611,3
0.92297,0.82065,0.10254,7
-0.073788,1.1429,0.94238,4
-0.10201,-0.092493,-0.11537,1
1.0975,0.77032,-0.35272,7
0.15616,0.95489,1.0646,4
0.1428,-0.070003,1.3895,2
1.0513,0.80556,0.85615,8
0.008674,1.1537,1.3582,4
1.0481,-0.093852,1.276,6
0.13576,0.89039,0.30418,3
0.87038,1.2935,0.90217,8
-0.096814,0.90756,1.2333,4
-0.11936,1.2422,-0.066505,3
-0.23235,0.067346,0.79572,2
0.95511,-0.068032,0.049436,5
0.85838,0.6332,0.98626,8
-0.21894,-0.052673,-0.11671,1
1.0491,1.1339,-0.22382,7
0.95911,0.10706,1.1403,6
0.83681,-0.16725,0.93433,6
0.31394,0.8995,-0.056714,3
-0.20534,0.6969,-0.24974,3
0.094505,0.006676,0.53437,2
0.69457,-0.17096,1.3792,6
-0.26017,-0.061471,0.22221,1
0.9237,1.1931,-0.66871,7
1.1912,-0.40786,1.0144,6
0.24028,1.0078,-0.14697,3
0.82289,-0.12032,1.3129,6
0.045399,0.16535,0.62371,2
1.1151,0.11263,-0.066129,5
0.91559,0.097613,1.0716,6
1.2376,0.072748,0.65309,6
-0.045843,0.055375,1.2051,2
1.3299,0.91404,1.0276,8
0.15841,0.79577,0.3611,3
1.0096,0.060607,0.9437,6
1.2668,0.88887,0.76322,8
-0.13503,0.24313,1.1251,2
0.82729,0.12124,0.17301,5
0.19538,0.13063,-0.26725,1
0.12809,0.97512,0.28318,3
0.60202,1.3439,-0.096418,3
-0.15798,0.90647,1.3558,4
0.15996,0.90932,1.2234,4
0.27729,-0.072378,-0.29786,1
0.9884,-0.21967,1.2057,6
0.19556,0.006752,-0.16176,1
1.1176,0.9349,0.21924,7
1.2256,-0.10348,-0.67442,5
0.78519,0.77448,0.3671,7
0.9203,0.85328,0.032744,7
0.60563,1.0378,0.67818,8
1.0235,-0.33962,-0.11486,5
0.99545,0.025995,0.84049,6
1.3279,0.17798,1.0543,6
0.1033,-0.048953,0.024971,1
-0.15737,0.93045,1.2329,4
1.2504,0.10931,0.79969,6
0.049203,0.81412,-0.27391,3
0.22029,-0.19005,-0.052239,1
0.70078,1.0967,1.441,8
1.269,-0.14757,0.12786,5
0.15961,0.16561,0.23511,1
0.48805,0.11353,0.91718,2
-0.1826,-0.078847,-0.2905,1
0.83143,-0.12069,-0.14956,5
0.99181,1.0028,1.2881,8
-0.075212,0.091054,0.84382,2
1.0269,-0.033457,1.1481,6
1.2251,-0.083141,1.1661,6
-0.011286,-0.24343,1.112,2
0.042208,-0.025708,1.2962,2
0.91417,-0.60254,0.090431,5
0.46946,1.3273,0.041209,3
0.78192,0.44633,1.0527,8
-0.26274,0.049738,0.79412,2
0.089065,0.93013,0.076359,3
1.0707,0.98606,0.1588,7
1.1217,1.2363,-0.086928,7
0.18544,1.141,0.88395,4
-0.11072,1.0164,1.0859,4
0.9366,0.15008,1.0746,6
0.23314,0.85778,1.1309,4
0.084119,0.55188,0.17849,3
1.041,1.1838,0.025594,7
0.10279,0.096696,0.98374,2
1.1086,1.1656,0.99003,8
0.9706,1.3737,-0.38321,7
1.1677,0.057379,-0.12187,5
0.21327,-0.17336,-0.032497,1
0.083353,1.0325,0.90944,4
1.1152,1.1786,0.14101,7
1.2306,0.98396,-0.069953,7
0.27836,0.97286,0.86296,4
0.99975,1.1843,0.96771,8
0.16958,-0.12991,0.27069,1
0.1256,0.79604,-0.17676,3
0.37324,-0.41388,1.1302,2
-0.043176,-0.45419,-0.37931,1
-0.07513,1.154,0.1566,3
0.15179,-0.14049,-0.39526,1
0.55953,0.16178,0.16681,5
-0.017857,0.71625,-0.27464,3
0.32376,0.98135,0.89415,4
-0.29554,-0.014648,1.132,2
0.6648,0.89169,1.1075,8
-0.088236,1.2809,0.085534,3
1.0232,0.094835,0.96815,6
1.3027,0.024297,0.16519,5
0.64464,1.1389,1.0437,8
0.8919,1.0856,0.66585,8
1.1437,-0.10803,1.1427,6
-0.11424,-0.3691,0.057673,1
0.11877,-0.085356,1.0359,2
1.1001,-0.25141,0.74759,6
0.93867,-0.11048,-0.18658,5
0.13886,-0.13118,0.0225,1
1.1746,0.84414,-0.25787,7
-0.13712,0.84098,0.05795,3
1.1184,1.0737,1.1212,8
-0.076369,0.03519,1.0529,2
-0.16992,0.50808,-0.10873,3
1.0074,1.1361,0.86531,8
-0.0265,1.1787,0.041798,3
0.96115,0.79265,0.98044,8
0.95787,0.97851,0.96294,8
1.2844,-0.064745,0.36672,5
-0.12798,0.85199,1.1257,4
-0.23821,1.4063,1.0245,4
0.78487,1.0223,0.35575,7
1.1678,1.0593,-0.27055,7
-0.068854,0.10215,-0.0029507,1
-0.12915,-0.18148,-0.187,1
1.0636,0.052317,-0.030283,5
0.068339,1.0589,0.95443,4
0.10541,0.098421,-0.23548,1
1.0118,1.2673,1.163,8
1.0126,1.1609,0.27397,7
0.63918,0.99648,-0.15572,7
-0.12623,-0.27273,0.98082,2
-0.11661,1.0418,1.227,4
1.2978,1.1938,1.2533,8
0.71191,-0.13238,-0.14258,5
1.2568,0.80536,1.1019,8
0.12561,0.93057,1.0561,4
1.1806,0.89735,1.0285,8
1.162,0.25014,-0.20419,5
1.4162,0.039244,0.89149,6
0.18015,-0.047368,-0.074834,1
0.14971,1.1221,0.94052,4
0.74495,-0.12473,1.2013,6
0.059456,0.78767,-0.38138,3
0.99067,0.1072,0.77805,6
0.83977,0.23407,1.2272,6
0.023106,0.79884,1.279,4
1.0209,0.25397,1.0543,6
0.062304,-0.061413,0.31346,1
0.9873,0.89269,0.16479,7
1.1661,0.82196,1.0404,8
1.2591,0.65845,-0.0026434,7
0.042202,1.1581,1.222,4
0.10393,0.89985,0.30033,3
0.44326,-0.21999,1.0321,2
0.96517,1.2159,-0.031223,7
-0.18276,-0.0023524,-0.4413,1
0.1002,-0.18898,0.69525,2
1.2415,-0.065157,-0.093415,5
-0.095513,-0.12729,-0.1199,1
-0.141,0.99469,0.060602,3
1.1744,-0.072285,1.3603,6
0.26575,0.73814,-0.52705,3
1.0425,1.0353,1.204,8
1.3587,0.96748,1.0058,8
-0.17614,0.13627,-0.091807,1
0.58412,1.0375,0.88399,8
-0.36901,0.13599,0.86092,2
0.71859,0.068249,0.10497,5
1.1627,0.84598,1.1986,8
-0.41388,-0.14554,0.22989,1
-0.081042,0.064286,0.069112,1
1.0457,-0.043324,-0.23596,5
-0.08366,0.12544,0.80613,2
-0.088351,0.16192,0.43115,1
-0.0017622,0.15043,0.78086,2
0.84549,0.98389,-0.03202,7
-0.037488,1.1836,0.36636,3
0.60827,0.93888,-0.0034963,7
1.2387,0.9666,-0.15115,7
-0.29536,0.91665,0.72572,4
-0.17682,0.85641,-0.17419,3
1.1202,-0.0020268,0.94056,6
0.85649,-0.069049,0.11208,5
1.0114,0.46092,0.79577,8
-0.30154,0.34665,0.9085,2
-0.071238,0.70192,0.33065,3
0.81325,0.080727,0.88565,6
0.86005,0.086386,0.93701,6
-0.018064,0.74082,-0.35293,3
1.2132,-0.044371,0.23535,5
-0.083354,1.0004,-0.033747,3
0.2816,1.1662,0.059881,3
-0.13964,1.3101,1.0871,4
0.061199,0.93278,0.86874,4
-0.30451,0.36119,0.20206,1
1.2309,0.99318,1.2153,8
0.060352,-0.018985,-0.19332,1
0.39143,1.364,0.18783,7
1.23,1.2801,1.0649,8
0.79922,1.3722,0.021557,7
1.2206,-0.32666,0.13706,5
1.1025,0.91419,-0.28321,7
1.1736,-0.13607,-0.45538,5
-0.037822,0.94643,1.4404,4
1.2227,0.21738,0.8162,6
0.13408,0.17826,0.80735,2
0.012502,0.64009,0.26888,3
-0.45563,0.78945,1.4261,4
-0.54409,0.75592,1.0871,4
0.99955,1.0797,-0.29885,7
0.22193,0.07263,1.1635,2
1.2188,-0.003492,-0.021971,5
0.085668,0.90498,1.0626,4
0.048806,0.17338,1.2266,2
1.043,-0.095356,-0.10296,5
0.089357,-0.17962,0.99461,2
0.068634,-0.19432,0.98493,2
-0.15858,0.93783,-0.054059,3
1.0358,0.91041,-0.017549,7
0.89108,-0.25013,0.044337,5
0.095382,0.048521,1.0924,2
0.774,0.13947,1.3364,6
0.053824,0.79239,0.20186,3
0.95809,1.1047,1.1329,8
0.042693,0.3754,-0.21507,1
1.1792,-0.37655,0.18158,5
0.23219,-0.047317,0.16832,1
0.055003,-0.1214,-0.11568,1
0.79375,0.27048,1.0527,6
-0.1273,1.0717,-0.092473,3
-0.055985,1.0001,1.2311,4
1.1329,0.20397,0.46019,5
0.5847,1.1241,0.089991,7
0.2075,1.0162,0.70262,4
-0.20726,1.0154,-0.022517,3
1.254,1.1146,0.050465,7
-0.29659,0.04436,1.004,2
0.087643,0.10928,1.1002,2
0.91138,-0.46909,1.1013,6
0.21088,-0.24239,0.18945,1
1.023,-0.13229,-0.43507,5
-0.22603,0.93474,0.67978,4
0.80382,0.83415,-0.12628,7
-0.15763,0.11934,-0.059139,1
-0.0029793,0.89888,0.71634,4
0.20576,-0.099039,-0.27279,1
-0.13564,1.3228,0.42341,3
1.066,-0.213,0.94284,6
-0.36541,-0.29362,0.89195,2
-0.30028,-0.0018106,1.245,2
0.80675,1.2717,0.11125,7
1.1523,0.0062055,1.2882,6
-0.12761,0.81618,-0.19936,3
0.0219,0.20256,0.97501,2
1.0834,1.1008,-0.12677,7
-0.068898,0.99211,-0.059921,3
0.54455,1.2066,0.9633,8
1.1507,0.11866,0.08738,5
-0.19574,1.0133,-0.09286,3
0.68052,0.21807,-0.14893,5
0.16979,0.17966,0.93064,2
1.2108,-0.12805,-0.15871,5
1.0169,0.044047,0.1581,5
1.3502,0.66577,0.20283,7
-0.13287,-0.012643,0.74672,2
1.277,1.0924,1.2572,8
-0.31035,-0.11825,0.99774,2
0.19237,1.1432,0.16365,3
1.2509,0.66085,0.64505,8
1.0613,0.1653,1.0873,6
0.85273,0.028612,0.37396,5
0.24218,0.0049594,-0.25722,1
0.76446,1.06,1.2116,8
0.8371,0.047645,1.0374,6
0.98565,1.2028,1.0379,8
-0.22045,1.0433,1.0689,4
0.21319,0.060753,1.2693,2
0.77039,1.0969,0.90771,8
-0.2057,0.092846,-0.34683,1
-0.080582,0.13489,-0.087789,1
1.1505,0.16309,-0.33659,5
0.96508,1.3352,0.7892,8
0.96965,1.1327,1.0002,8
0.15983,0.12792,-0.26117,1
0.11809,0.10363,0.16538,1
0.73726,-0.069137,0.92763,6
1.0363,0.56849,1.1248,6
1.3131,1.0221,-0.087424,7
